PC1,PC2
1.3803827863658051,-0.3047268326009823
1.438869644633092,0.537468225611225
1.5134525556437743,1.2325645334065751
-0.8251053991359073,1.2107896181052393
0.8028971082483896,1.766045962118288
0.8861654648503079,0.12989417893346455
0.6032560203667761,-0.46154812403864875
1.1526487141521777,0.6076761527297397
0.5300120664774196,-0.6301380623446862
2.19686557451763,0.32604951029549045
1.4396377890823076,0.5542031070288189
-0.8444768181721615,-0.022084171542163748
1.8828558831190851,0.5323381981943739
1.3502890347643688,0.7078407147561535
1.8157121344384493,0.27500093755032057
-0.6306354677133039,-0.8084564410591975
1.9409723793867029,-1.6543031290006287
0.1385886593528614,0.5408411511000452
1.1933295569349183,1.2220421581153966
0.5464702992559822,-0.5447134562474507
0.5698299046383299,0.669507282847007
-1.5219215961763004,0.07627678891259698
-0.01657293482242037,2.0892455505236103
2.7756830647787925,2.621672935749381
1.7826587727362109,1.7063200694547338
0.5664784057970236,-1.6412264289553282
-1.402122257081539,0.4592588459135769
-1.6468867167937242,-0.4352235082572095
2.894312876497601,0.6138545610827236
-0.5712825184865793,0.6347323202138908
0.9343577339784324,0.8382841822186736
-0.03830503577552042,-0.06230119704217301
-0.7197049307340071,-0.6751413502895997
-0.09045573572336606,1.4913825318169929
-0.7111058902038457,-1.4640518526065636
1.3193478630695068,-1.4003073405670308
0.3653243721511443,1.4608749289787721
1.616716250627836,0.49056518738331245
2.426245486856893,-2.0077895576344917
-2.3548141182509577,2.146169658657222
0.2569922421132887,2.2425467183658885
0.5198432322952885,1.0613722477620855
1.3830941762193198,-1.8729974107944776
2.0465959558922626,-2.1465947117956863
0.984735661613712,-1.285206352414629
2.7167480781049558,0.8927684012872991
2.312255050582881,0.10961376954128813
3.7688658039603293,2.6096455802041
1.465402595492103,0.07399152305820172
2.809985444718891,0.26378153007386973
-1.0601692009648778,0.7397865367302302
0.5621876238123639,-1.4832469661488028
0.5975473250532487,0.4554417056742593
1.6803209282639626,-1.7921866315897588
-1.4159442548176515,1.0010847697296132
0.4573845842419386,-0.09788164229993201
3.022665358068742,0.4475802545299214
2.1361693101755077,-1.4913257720268631
-1.297809654411912,-0.3454111932730783
1.2983613908278249,-0.8323778187167269
0.7759495169384755,-1.7170177130317754
3.5787938021463623,1.5979068183956737
0.8840666716247354,0.6609199722937237
1.9269682042364744,0.7347862776710246
-0.5990409337379207,0.33387852413526387
3.965246611115627,-3.1018514615552677
0.42195643798486876,-5.091318627636229
1.4078587577119075,0.4227011593579721
0.41552924788080897,0.9202648912296956
-1.07715331408282,-0.8743296530196794
-1.2893867055799342,1.554630318831957
1.052184013528022,2.027709916791184
-0.3575332897150199,0.12426213529256272
0.20753520558629465,1.231209402657893
1.0784129252504924,0.42188002020971715
-6.087092664211507,1.193868184060442
0.04142716319545281,-0.03959421632744675
2.4918618541472926,0.1729690342632455
-1.626363584021906,-0.33432940647110265
0.23405936084831197,-0.4930040787709168
-0.9891553826731738,-0.8387164708149774
1.956638222061581,-2.733830097085282
1.615763397701627,0.39293795184642294
-1.1703377785626223,0.6153423267394449
0.15170867899654272,-0.6767441910442354
4.2812527956480695,0.9022215129446653
3.522441856040816,0.6337944341131219
0.8605756836169155,2.659333368757537
-2.2167653105838037,-0.34953685619271513
-0.03822553858197539,1.5607003249369864
-2.4856857273141286,0.19637313634890996
-0.7079216240455138,1.2398160330760375
3.2333110817370168,1.4061479797787595
-1.4504310129591738,2.299420715115442
1.6911485219569662,-1.344241037710909
0.27691614460158576,-3.5169127978163592
1.070119076428825,-3.9233165857642
-3.3888659858173207,-2.619196391113191
-3.5713291232627196,-2.2664856672966196
-1.4543508415727555,0.4375540955694867
1.7196274712950816,1.1711727710167588
2.124330833067574,-0.1596955808390762
1.2029975800626993,0.19117350823370302
0.2846900045494263,2.4879645725375585
-0.32361262662654505,0.05677936194499627
-1.199822911673924,0.30401269743160375
1.9080326135048056,-1.356275671343987
1.9432821334732027,0.6614344968061313
1.370923528072668,-1.1345931297117893
1.0432049685159204,-2.9367628359324778
-1.3808547570062795,0.7439113828251556
2.0484058386007433,0.3294633463863374
-0.6868512146193548,1.78358963716072
-0.8643728712488848,0.9514695538720994
-1.7090096912686352,0.8213379739955835
-1.4780008292563034,0.28109131938762105
-0.905224423031053,-0.2618922873515897
-0.13792334061979722,0.3135032316300355
-1.0792928434090443,1.0949041871713008
-1.1266331871244062,0.4803411132567868
-1.2653107581836591,0.7253925038095239
-1.1996117720961923,-0.36436151385047466
-4.13043078279303,0.2586015610089496
0.8053769475989171,-0.17444140027933489
-0.9094487019129202,1.4797746460099845
-0.2221417824087679,2.1881223341105387
-1.4797962811910714,1.0105517417569783
1.30691789182897,0.8194724905322374
0.08945194567651268,-4.6532806665886906
-1.4893435296503215,1.0607654855480144
-1.5408376574484264,0.7864857364052696
-2.9953613284647136,-1.5820685716637555
-0.659017783644215,-0.5037556300413288
-1.682542183137585,-0.7625538281346493
-1.621878459835088,-0.3661225778161322
-1.3848666203515958,-0.5176021645243686
1.0212625627586904,0.7465101513741315
0.2999280953504863,-1.79383728676296
0.17333082048486723,-0.05987416859692222
0.0212493041621236,-0.19575233993331848
0.4570297937164968,1.1328053428630094
-0.017833683222000626,0.47009252064095325
-1.6136638180208727,-0.8805198735402121
-1.7492754188153639,0.5848480487251523
-0.6005852445199226,-1.2373928284184887
2.9268208030806617,-0.4223556893645757
-1.5033758070462044,-0.2578042887339409
-0.2926902584567993,-0.07799678249829539
-2.555614502775802,0.042773287443221855
-1.573822456997727,0.6050912845396612
-1.295674414797731,0.2537793614268358
-0.4772002747971008,-0.7169701048501046
-1.3470217871074404,0.10568370307863542
0.04560394768880493,-0.0611443913796066
-5.644452037992013,-4.418146790651506
2.59290709154819,-0.867851649564582
1.9088141260768279,-0.36566984316083884
-1.0749764861875066,0.4382167243623895
1.4276091217788678,-0.1991785560387627
1.9081800019102209,-2.140591999060638
1.4031308329024677,-0.4341038224252936
-3.943556036175312,0.5785637942680549
-0.9585234957218643,0.5182194544501738
2.424328685988736,0.0030555037749272823
0.9395492149482663,-0.2730758365505436
2.0830384074487007,1.3960676056891363
1.5678156193887933,0.35088892388837534
0.1707869379320713,-0.9828421472034861
-2.5323392696406284,-0.38265616868675545
-2.04105771263188,0.06534081920357565
1.7984244335912916,-1.7441231803779194
3.1873509416751635,-0.7601388520982615
1.0721337623520304,-1.4732366760801865
2.147856321518831,-1.2567611113436452
-0.753944343323184,-0.7987853946744703
1.964717355419818,-1.577070213329235
0.1971731221477327,1.101187639260814
-0.6988178603850663,1.1115751608601783
-0.3656623422090377,0.0048903458776920995
-0.4135764298031512,0.749117992123299
1.0710157652913241,0.24507952980945732
2.274984102435908,3.4460517005117173
1.5683165622840856,-2.0726840967843296
1.8333966815061111,4.2385468156695065
-1.1220612285046465,-4.392765176629822
-1.5243075210593127,0.013162474722550853
-1.8391378338241802,-0.15609633476476226
0.2935891434071061,-1.832424916169314
1.3488308263225495,0.12759568042380626
2.0425562302772056,-1.145363093340109
-1.4340297039981336,0.2795143778794778
-3.18582171948108,-1.0012380506153156
-1.2853783185490315,-0.8098065194549793
1.6434848049256945,-1.7700998551654472
-1.0103189758252555,-0.18184859673167258
-0.16418198906178086,1.5954724455355922
0.18854948905177332,2.439066382141924
1.4987405737642319,-0.22662287519183608
-0.31545464724658445,0.5627070117148688
-0.910874981195793,-0.650744959737336
2.226416239854785,0.19603113472585795
2.5399214719106618,0.6367340435242519
0.7438719678215514,2.2098079965709023
-1.4818779856520383,-3.2026929402383364
-2.0415038669833723,-0.23916198460923657
2.372536730391871,-0.889976792563053
-2.0265501176781835,-0.771891247034679
0.5669482708799293,-0.845284851327418
0.6821892536444315,-0.4909081710496179
2.247526954357721,-0.24121501628823203
-1.2603770884378942,0.9203241743612287
3.210278900324579,1.456383931399118
-1.3039463163301932,0.24399755713388277
1.1497877528968643,-0.10595929851247442
1.5307257335724274,-0.6114651096837687
2.0610797974235324,0.15903133249295842
3.0008571214824835,-1.3224330005960772
-1.5236582448054337,0.8148862850614369
2.333816229715854,-1.513297350608542
-2.7988741707702998,-0.8643432011967407
-2.2613395041834363,0.365029873950678
1.4400869328794168,-1.7948553521895785
-1.4875294415925828,0.27651454898837596
-0.11323815853941784,0.4840396025234123
-2.1877616876745223,-0.39278990146413434
-0.08972124574805808,-0.08414045216458665
0.9861032030065361,0.8640731444358131
-1.2024143529707292,-0.024275833573472072
-1.5116076534103708,-1.5176794821232147
-0.6522670797252442,0.9155222104950692
0.34901160509024903,1.5024274699574922
0.6577580831016857,-0.4800460112029783
-0.7870895655870542,0.17989712832833532
-0.8046251741068902,-2.7600847837331113
-0.5163382503682187,1.3551259389597385
0.11237611406329545,-0.9133586647175944
-1.4495238120254963,-0.3157311040272547
-2.2261251547968426,1.3137169886208382
-3.0498451161208493,-0.7197651716142281
-0.37209075248019363,1.8002429464512413
-0.1767051369203272,1.9783675766108644
-0.9806919073996742,0.8180828034504701
-1.420666178380408,0.5522686468185027
0.5332703699634496,0.22676332780736833
